,Parameters,Minima Found,Eigenvalues Squared of Minima,Other Info
392,"[9380.308084082397, -4930.363510066456, -3649.726509983351, 1.6981572040838657, 3.7521891766889115, 3.388278498690822, 10.126865210999526, 0.22073646511927336, 11.05521278556369, -10.657727572675832, -10.074829031907695, 5.645010293273565, 8023.113734193845, 142762.4266045777, -2105.786111613619]",0,0,
393,"[1834.697441170203, -6146.8099323230945, -5038.262010645105, 2.398211021018344, 5.9969443873234995, 5.3721699955399815, 2.9963188400508685, 7.296885733045807, 0.18832803513869578, -11.424867453864884, 0.647249680937465, 1.012698127416959, 149727.51907372143, 14132.773865382856, -24641.285898913746]",0,0,
394,"[7061.787634638396, -2764.9452557561062, 5450.901430363587, 3.905877907107772, 2.9347404627125093, 3.5292021962767173, 8.976099474180739, 8.833233366134333, 11.248606753892926, -0.24945362156358009, -1.437963951895993, -6.117204677298087, -53052.50013597324, 74201.81397004137, -306515.29740482545]","[array([-110.92951,    6.29639, -114.4984 ]), array([110.92951,  -6.29639, 114.4984 ])]","[array([389896.75174648, 757889.42224941, 636863.41517674]), array([389896.75174648, 757889.42224941, 636863.41517674])]",
395,"[7731.720549703736, -147.98293767768155, -608.9157498465593, 1.3086264083095107, 4.1762428723840515, 1.6608907876014174, -10.398701902355244, 7.717693704337588, 8.848600024078937, 9.127248997726138, 2.1415261818309066, -6.625393783183664, -133267.42874109882, 89190.9037566678, -289343.79982094315]","[array([-182.70407,  -25.70673, -155.9579 ])]","[array([866549.92140285, 591928.17834299, 232306.31337058])]",
396,"[-8572.483151749546, 8254.3613924015, 1567.800599404516, 2.745104552166871, 3.731422611724803, 4.837218453653988, 11.468473399394185, -1.8840145704740294, 7.332176064984047, 11.398398818280718, -2.1945197727110397, -11.340997010737867, 98036.84167271238, -95825.84422180144, -304845.94172121794]","[array([-227.25641,    1.59505, -198.82637]), array([227.25641,  -1.59505, 198.82637])]","[array([ 582961.34115752, 2713996.3257465 , 2005162.59145072]), array([ 582961.34115752, 2713996.3257465 , 2005162.59145072])]",
397,"[2072.156760995942, 6036.401449998739, 4101.278277142006, 1.9519254091813518, 5.955675310404146, 5.8462825403554, -6.229874900365173, -5.004580006309978, 6.278882625011937, 12.019727846391973, -11.269745677531546, -8.159477836285696, -458.3432385203778, 132132.36453575018, -206586.21694647137]",0,0,
398,"[-8378.70370870258, 8135.572542239013, 8174.964218123943, 2.2578808345754218, 2.4129559516484953, 1.4122406292259218, -4.104224244700962, 10.410914468775907, -7.793246535687717, 0.5068716881763606, 1.7895770623010279, -8.046423463313769, -73867.197777473, -83359.08437676408, -201453.82897862952]",0,0,
399,"[3297.188751314081, -217.18374493251576, 5398.254509767143, 5.115254690265302, 3.1786548853577057, 0.925876517499666, -8.000858386324214, 3.8456129298937523, 8.496392473548013, 0.7531106436755177, 2.381638643252453, -10.151923793968002, -55362.472667996655, -35357.58317009873, -112843.28460207424]","[array([-178.47829, -189.19444,  -76.40393]), array([178.47829, 189.19444,  76.40393])]","[array([2318929.82189776,   76993.73102439,  385746.5499405 ]), array([2318929.82189776,   76993.73102439,  385746.5499405 ])]",
400,"[-9255.578388640592, 4542.816884975056, -6642.014326676866, 3.47412733528542, 4.712895035326717, 2.3083807992160588, -0.2981556156380396, -5.139681316079939, 10.292146170811677, 7.241275319533393, -0.19455827766324596, -5.057530702976253, -26292.290287912983, 145166.01056669233, -329059.39326889405]","[array([ -56.71883,  214.47013, -262.00004]), array([  56.71883, -214.47013,  262.00004])]","[array([3097093.61948738, 1497566.36599878,  277701.11266155]), array([3097093.61948738, 1497566.36599878,  277701.11266155])]",
401,"[-9138.057694411145, 2339.0725342696624, 5658.882524160232, 4.136100177699761, 1.685465773285745, 0.9594446177942908, -6.544407627512948, -6.806770702353807, 4.93107959276943, -5.518266990952393, -8.452715414883768, 0.3278819736738541, 70876.8700385484, 90531.55644051515, -61755.023595274484]",0,0,
402,"[-3819.0092000762197, -1327.8766275037942, -3629.440722098745, 2.277603619584865, 5.005077656494306, 4.2138420703342705, 9.147889524525066, -2.5095275261337306, -5.963618338353526, 3.359899726162368, -6.000085829944098, -10.446064459033831, -11219.280277670507, -123583.25866271838, -237021.53148527548]",0,0,
403,"[6317.084676361395, -2073.7527255172263, -8792.743126090838, 2.91695847425058, 1.686473966426455, 0.4567699217862188, 11.81090639586144, 3.0148646176398746, 11.323056205017487, -9.195906971022682, 5.480125706905035, -0.0678164221858868, 101290.83352594177, 116558.17659890052, -109343.79793531989]","[array([-82.49   ,  94.70818, -60.80103]), array([ 82.49   , -94.70818,  60.80103])]","[array([475646.92482874, 326278.36762894, 181237.96779763]), array([475646.92482874, 326278.36762894, 181237.96779763])]",
404,"[-1435.393632842337, 6283.156613443412, -5219.339748811196, 3.754724181065462, 4.996489188235737, 4.238579966050668, 9.85452535452001, -4.6864294501541135, -5.428109431404147, 10.229917641189857, -2.9095308828784, -10.363119916491533, -76303.75177357906, -136936.1134494223, -333510.3113796804]",0,0,
405,"[-8279.464736022052, 8747.610342336633, -7527.4809743907745, 4.800986705937388, 5.802349601192021, 5.509262459433148, -1.985471970919372, 0.41294338293117505, -4.493339135481951, 0.334642548148814, 4.697937132795296, 0.22004217345755173, 57180.29788288052, 115675.71995584434, -31852.114307988842]","[array([-85.54101,  80.81667, -78.26415]), array([ 85.54101, -80.81667,  78.26415])]","[array([223348.40920231, 596960.31048731, 443846.70869227]), array([223348.40920231, 596960.31048731, 443846.70869227])]",
406,"[9777.759031192327, -4729.691769942324, 4437.903448859339, 3.064394863167032, 2.9950432306989385, 3.6695380350006572, 1.5526430756240277, -4.971061911242619, -5.697276073539083, 7.541500749715109, -11.270351435160562, -3.3448790173805794, 91367.54104527275, 12515.465455703088, -157873.1335145146]",0,0,
407,"[7638.625287596107, 5748.017432830633, 2063.650105262226, 0.7273220811532618, 2.585625119530804, 3.9238031008561087, 8.891149901957228, -1.466281080325622, 2.802051451929513, 8.386777648563903, -5.542895826960613, 2.93916298410279, -118961.134489949, 43414.40683879866, -331579.7932340312]","[array([-173.83827,  -18.33178, -108.62087]), array([173.83827,  18.33178, 108.62087])]","[array([355628.72112147, 916576.70070054, 894861.11966791]), array([355628.72112147, 916576.70070054, 894861.11966791])]",
408,"[6230.848783444695, -174.80704719746427, -4590.455486130926, 5.704382154446698, 3.115156932198067, 2.6465014070053368, -10.394823488627747, 7.568641048139931, -4.893715544672649, 11.759612960938199, -2.589284297294956, -6.3980311873187095, -2737.797950216569, -42809.467163619935, -251143.52206607975]",0,0,
409,"[-9578.01420248124, 446.76529547569226, 4296.583072404179, 0.50590264171104, 4.298392278195272, 3.7432954811889303, -7.757418100174766, 1.0790528842707783, 9.795956055919412, -2.7974805333542268, -8.477561582601068, -12.001183168593462, -119283.12913884406, 109289.16703329794, -169698.98152572024]",0,0,
410,"[772.9062779993128, -5692.065680999676, 6649.7174154622335, 4.574704435526292, 1.7064926809461731, 1.7364945942454573, 10.899899665868514, 4.914971137004725, 3.128215580182278, 5.322556160661584, -8.76556783170445, 0.48622706414330885, 135346.2594781787, 24230.702372907836, -228960.35054254465]",0,0,
411,"[1334.5192711672662, -8371.31993312112, 7542.909020505576, 4.877553641325866, 1.4079859716713268, 1.9370218904190377, -10.241271324456347, 7.943192755358487, 0.7642084326116816, -11.254162475252867, 0.006928037410977694, -5.356727355740342, 127435.9489844158, -130911.85201053979, -316518.9901850106]",0,0,
412,"[9225.544160777481, 2656.3680324431753, -6976.334522835475, 3.344244705969757, 2.2104959329795517, 1.5561270515616497, 4.670451685993907, 10.103216530123948, -5.035964259888664, -7.479738278647106, 7.177148235913304, -1.6059678749954074, -76387.68167357551, -41658.887663209534, -308671.9126544881]",0,0,
413,"[6856.66769327232, -5507.433118638314, 3487.453864036408, 1.0588565642172012, 4.42637999743351, 2.762760495204181, 6.366382102172775, 4.9285649430075456, -1.103664922186903, 6.1903511495011045, 1.231809352375219, 1.9120522256182078, 48683.55891497701, 119421.3950087754, -100256.0054538981]","[array([-124.56602,   33.48641, -105.85435]), array([124.56602, -33.48641, 105.85435])]","[array([161714.64927027, 668288.45350911, 401443.55758763]), array([161714.64927027, 668288.45350911, 401443.55758763])]",
414,"[4586.573192534182, -3788.456560550382, -9782.371810171742, 4.703975124937057, 5.535423327754041, 2.1380873770139592, 4.456302485134859, 0.6835669412735736, -3.4766963183118316, -0.6059723569787288, 6.884474655055012, 6.6100388179307465, 67754.33385151712, 94562.65753547728, -153874.98428420268]","[array([-86.76328,  54.90196, -96.53962]), array([ 86.76328, -54.90196,  96.53962])]","[array([297905.81471824, 514509.15519389, 443276.57105424]), array([297905.81471824, 514509.15519389, 443276.57105424])]",
415,"[590.631015205241, -640.9167081870473, 3532.113694323083, 5.7068042504417384, 2.6754063919558906, 5.369977953110881, -11.104913298993946, 0.15012863739140236, 2.756106548469809, 11.084393427978792, 0.8387254988434769, -11.300186555704157, -99409.64190804871, -139971.18940777448, -338398.8200603303]","[array([-274.84973, -158.1629 , -278.19468])]","[array([6747344.12581953,  823792.67273312,  970457.7373974 ])]",
416,"[-8280.99326065785, 3745.354709803454, 4122.601014430964, 2.9795197691018593, 3.652152414581517, 1.221839413414994, 1.470731656236719, 11.246417509301875, 9.221824743835413, -7.625959882266149, 1.622797357674365, -12.435626541149531, -115792.49175057837, 70906.8112916236, -56361.48306742357]","[array([-362.10236, -345.44528,    1.8401 ]), array([-189.755  ,   -4.76347, -240.29382]), array([189.755  ,   4.76347, 240.29382]), array([362.10236, 345.44528,  -1.8401 ])]","[array([6623725.9979929 ,  220918.06637935, 2219662.19559354]), array([ 106925.88974022, 1508266.31565617,  961267.04837771]), array([ 106925.88974022, 1508266.31565617,  961267.04837771]), array([6623725.9979929 ,  220918.06637935, 2219662.19559354])]",
417,"[359.6498666898842, 4089.0661451330216, 2154.171994399363, 5.130686662342358, 3.131742039127139, 2.3167842060241206, -4.102289389722733, -1.3911693436748491, 8.24595656901666, 3.974465035282087, 2.7085412915571094, -9.655073768643877, -111944.93007348746, -143230.91551554715, -299713.9674285796]","[array([-167.6277 , -140.50664, -202.30889])]","[array([1920087.46059735,  755383.02131902,  874225.02316379])]",
418,"[-7965.430321934455, 4222.992286900695, -4277.451107583445, 3.0042803506828752, 0.45137378804013417, 2.1937143477018264, -0.40792737964096126, -0.11076181019389697, 8.955334361742352, -2.878935086043221, -2.6317243451433505, -4.425613508742286, 127108.57632272376, 36468.31545453062, -233107.4420627723]",0,0,
419,"[8873.492176583764, -8380.646319666823, -7959.302139177091, 0.8720970169784159, 5.534778446218213, 2.7339208468966296, -12.015275840783328, 8.933072145236174, -3.3302579504660637, 8.945762729629859, 5.9480989954416685, -2.8224738140003147, 119750.74674792436, 108291.04508929036, -351932.81633201946]",0,0,
420,"[-4096.165465623362, -2602.552213369436, 9465.712395806804, 1.335881041796998, 1.0800120939064564, 0.777755308271606, 11.11096391289276, -6.672111949931107, 0.31574090271112176, -6.1326730864039405, 1.1463879966896862, 4.4736434546592285, -131922.22805019477, 31484.89103725276, -220348.35567469825]",0,0,
421,"[4057.9393944567837, 2604.2788287046205, 8245.925618696958, 5.518328781162607, 5.48111199748047, 2.0007410485723676, 11.66201522438531, 5.499296876715112, 6.368568849905998, 10.53166102457029, -2.2857987154804373, -8.161572694284299, -138668.33773117387, -103139.09838485516, -338880.8516383188]","[array([-166.30673,  -29.44941, -218.46902]), array([166.30673,  29.44941, 218.46902])]","[array([ 659852.34871588, 2169388.16348483, 1483553.39844549]), array([ 659852.34871588, 2169388.16348483, 1483553.39844549])]",
422,"[1207.4823755093275, 5424.979928935585, 1443.4520278910895, 3.9367703077553857, 3.6374560444900834, 1.0181502018391855, -0.7063211895279267, 10.000201032685858, 2.7319162424112946, 4.15930881240044, -12.445933165115159, -7.596006485736458, -137324.33412466888, 37013.14341989011, -383559.9471533079]",0,0,
423,"[4662.515741091027, -7441.114147474815, 6608.630677052006, 1.9274507386790871, 0.33469271474901874, 0.7732415560425069, -3.800673085674056, 12.15665248321175, -6.067868258905476, -4.006077668204668, -10.519012757927563, -4.368261686947347, 117097.52601879061, -129066.95908043499, -174150.90084636593]",0,0,
424,"[6911.204084421726, 9171.655897740486, -4866.622501601969, 3.4549315889525434, 1.9009820008523284, 0.2511446492286758, -3.418452040835824, 2.6839519570737593, -3.3727611293262436, 0.9753737452895805, 7.446537388768984, -6.783813405708184, -9486.052393114427, -104074.81190386532, -74018.89619454363]",0,0,
425,"[6370.437790396125, -3751.75665412502, 5242.410380055713, 2.2379877647855073, 2.8723941569745364, 3.1253305065892576, 1.7722216121841718, -0.16937986619512913, 4.0752440756269515, 10.068337026686375, -0.6399313987651212, -11.121040592611342, -145255.03105403524, 119163.46832194319, -200115.20773040937]",0,0,
426,"[7551.590359132671, -2984.3503874837697, 6155.603996659755, 0.3861642770312407, 5.22477828333883, 5.473553828779729, 11.330745528314928, 11.05514813109139, -7.339616237108135, -9.896092890245022, 5.37715110804816, 3.6660172213994677, -41162.325692623854, 33989.65534616314, -122740.60443808755]",0,0,
427,"[-1851.5399899514277, 6204.800204466432, -9871.69436339362, 2.9789693855962844, 3.2503622315231087, 3.481697106523071, -8.729188041474675, 9.69402988567197, 3.552683877538856, -0.8242873138263711, -4.251932231669198, 3.5737660493219607, -22534.705042092814, -98628.47826044433, -136856.26933506504]",0,0,
428,"[5555.1666880335815, -99.06745839793984, -3302.9414658567794, 0.609276712386937, 4.513525229133476, 5.212938237916157, -11.79215213123217, -2.590979406840785, 3.214376455466205, 9.07256129115947, 7.397033015420401, 6.146678583440245, -120663.67721980721, 21725.66807333933, -225971.6242541894]","[array([-425.40955, -255.47188,  -22.46159])]","[array([ 226548.63222006, 3283889.39258194, 4065420.47675367])]",
429,"[339.66947041345884, -5082.305865745795, 8767.803326964524, 2.0137815623376376, 0.845901395531957, 3.9155074713132354, -2.386265933101681, 0.696399441295231, 8.435537555262126, -3.454677684240533, 3.391634503571172, -2.751375955237677, 74428.60651516472, 148356.54831089522, -120998.8140901259]",0,0,
430,"[9037.470514994362, -4194.652674619708, -9317.932464006704, 3.8902934781456096, 5.1758227707670335, 0.18818070505047704, 10.014393723314413, -1.0052018262028408, -1.2519568212522936, -10.137121965086497, -9.801093554992883, -5.938144897687425, -108653.27041525443, -89880.8310776406, -146497.3882615874]",0,0,
431,"[-7592.879197016298, -3382.7375637359337, 1170.5220528993013, 4.396078901466845, 2.298728123489173, 1.974745144240369, 11.524769092678628, 2.713231249878845, 0.5411550670379217, -0.3674110157392736, -9.36729674067086, -0.4209841328034507, 110456.93920095763, -35103.47309371948, -192686.1499716902]",0,0,
432,"[5243.684766973369, 9707.415686354478, -4704.545939402822, 2.828777500332851, 0.6123030025387235, 2.6164509073429616, -4.045316724493601, 0.5069888843292265, 9.333298170705742, 2.7251036823259724, -1.068447430940413, 4.160014053389137, 26819.43709965737, -39320.15839075255, -88571.7675844517]","[array([-105.66472,  161.613  ,  -10.63194]), array([ -25.71421, -142.8357 ,  -89.50791]), array([ 105.66472, -161.613  ,   10.63194])]","[array([ 79410.86982556, 382121.61940023, 268891.22456791]), array([291903.20626926, 171502.54202477,  86528.52933787]), array([ 79410.86982556, 382121.61940023, 268891.22456791])]",
433,"[-599.1405234835074, -7506.705693814149, 7215.403617010419, 4.940485064526447, 5.429549424080937, 4.583855988576656, -7.6910628420886775, -5.422085028433156, 6.130837355880942, 2.455801992011544, 3.0906899895911053, -3.6682712782276905, 11632.138456348708, -11224.489691606082, -91269.16205431416]","[array([-71.86676,  53.67856, -69.38681]), array([-67.53826, -51.69772, -72.77358]), array([67.53826, 51.69772, 72.77358]), array([ 71.86676, -53.67856,  69.38681])]","[array([ 78310.45008705, 351147.27327413, 260106.49409036]), array([ 78710.07617766, 272511.73391067, 322083.40335005]), array([ 78710.07617766, 272511.73391067, 322083.40335005]), array([ 78310.45008705, 351147.27327413, 260106.49409036])]",
434,"[-1349.579396568628, 644.025647484601, -6892.3054831761265, 0.8146672516808715, 5.446814348292305, 2.5586429030323683, -5.212781272254155, -2.7701206472755766, 7.005826163609912, -10.06257269195857, 1.3792361641205915, 5.542863376980627, 59809.189057210024, 1071.8324929692026, -13282.588596821064]",0,0,
435,"[4982.779064326594, -2574.318708105363, -1589.1062860027978, 5.271075274825885, 3.8764599759474354, 5.61343723947062, -11.850773850534429, -5.75657685944986, -3.5701264849663925, -3.343963520056068, -8.805888055450533, -10.182956628780968, -23614.491127354413, -90742.88266106258, -91860.90969828772]",0,0,
436,"[7906.122305082012, 6790.435013638751, -3409.5488903707637, 2.449467122350608, 5.101026767621796, 0.9150629738615401, -3.7239490154137105, -2.5318411253213045, 3.2170056047731084, -4.45927480721692, 1.5825251849679383, -0.19738803069329158, -54846.87298725241, 106472.40197412553, -206807.28017835427]",0,0,
437,"[7713.6449878325, 2960.5113191765176, -3777.739841657506, 4.301136316799435, 0.46338932458409854, 1.3969687860447262, -7.676596531310227, 8.604256531647039, -2.068516205803385, 9.563911684660589, -6.616276311429963, 5.4365500316269575, -60070.33128664836, -47660.47551493044, -357153.9274683803]","[array([-130.81814,  -86.61131, -165.91585])]","[array([1090707.90792842,  617147.23554086,  197716.0955474 ])]",
438,"[5634.309820255412, -1796.9155797423027, 1256.8614912010726, 4.229705574678346, 2.0434749608491063, 3.572446712096503, 8.523118956738319, 0.9203092987503201, -1.0659305488524646, 2.4416287597673776, -11.124432788987319, 2.777649563933858, 147344.80302426103, 64874.209569004626, -179676.85708743773]",0,0,
439,"[-7495.217547263893, -435.21754654376855, 7680.061140453341, 1.6157695687486449, 1.26442553024597, 5.229498526055751, 0.8415981609904577, -1.5508912195362363, 12.310376301973474, 6.009864130136972, 5.070271874025909, -4.127060992335615, -29640.38842836347, 109848.04295193878, -245537.4046375586]","[array([-93.67171,  38.0647 , -89.17759]), array([ 93.67171, -38.0647 ,  89.17759])]","[array([113983.33187888, 411225.90026349, 646494.60845588]), array([113983.33187888, 411225.90026349, 646494.60845588])]",
440,"[-2725.984913669213, 8520.442808022668, 1989.3983125459672, 4.606100128681702, 3.4852791800055223, 5.843263259612255, -1.2424659552858692, 8.918179154561678, 7.288792863553764, 10.924986468304905, 4.9919671024511025, -12.126209895804676, 7777.482016103866, 4437.992923363723, -269076.36067687004]","[array([-159.88077,    1.7171 , -151.36052]), array([159.88077,  -1.7171 , 151.36052])]","[array([2017596.89880431,  534274.6288931 , 1115551.79688492]), array([2017596.89880431,  534274.6288931 , 1115551.79688492])]",
441,"[4085.64026587483, 6347.406985364631, -9371.683497419912, 2.700641325997486, 5.8229876055096, 1.4762015004112017, 9.133344940630728, -5.784791671407072, -7.0195421417041555, -10.533382326849978, 5.314066543786183, 0.023177623660643576, 75839.33040707748, -14050.06009942168, -47579.315539650794]",0,0,
442,"[4435.293992801242, 4227.465606241667, -7659.213874417337, 4.0238367816516725, 5.5877572721572495, 5.42801804699996, -0.6850912068574999, -0.9398889085407118, 0.06910565396208312, -4.593171344178388, -0.7890085380630136, -10.995660754157328, 136262.50904854666, 82696.18564170954, -213609.38312925186]",0,0,
443,"[7225.391809700566, 3278.4712011577685, -9774.391479141519, 3.9657388330835834, 4.976086025801225, 3.542708349182718, 5.883927471968345, -7.573485127965542, 1.653909207828832, 11.344042122195752, -1.382512811572541, 7.041941555266376, 134011.5431777815, 111041.05971946544, -336538.0608140114]",0,0,
444,"[-1794.8628980936046, 5567.670986514715, 2623.9499689426775, 1.2349606262439066, 4.315752577416091, 3.28104691255292, 10.71305632237216, -5.131823851924564, -7.552018075872784, 0.730029735971014, -7.2280343225523485, 4.834564700463428, 35521.29084006688, -122781.51821631454, -327358.87248832674]","[array([-397.48077,  -20.92781, -314.34645]), array([397.48077,  20.92781, 314.34645])]","[array([4322750.21846444,  613858.20363741, 1081829.51287852]), array([4322750.21846444,  613858.20363741, 1081829.51287852])]",
445,"[-2215.0225332477394, 5141.351912272568, -5378.85550941688, 2.1503496012796717, 2.5700904978283847, 2.3847526163423662, -5.933650818789923, 2.4492882163725422, -2.3584875874351257, -2.6855608187139435, 7.350081180164398, -11.446174844102641, 118047.25776171911, 30094.047445017553, -154741.0253260139]",0,0,
446,"[-1330.005355698895, 6504.473625361108, -7122.518965825646, 5.01033277260052, 3.3139678744951686, 5.400861063666458, 8.519662253134904, -0.15710758120449153, -4.68006864517969, 0.11184849432058996, -6.369295661160391, -5.6462578622573085, 144400.385858865, 6694.541720201611, -201286.48970157356]","[array([-1125.86216,    28.61069, -1105.04062]), array([1125.86216,  -28.61069, 1105.04062])]","[array([1.03603258e+08, 3.85666447e+05, 5.94811663e+06]), array([1.03603258e+08, 3.85666447e+05, 5.94811663e+06])]",
447,"[-9385.852632123931, 4437.121290944726, 2702.964177003829, 2.4545728479756415, 2.1615048291648145, 2.7973346474543157, 9.660287742646592, 12.501259352939048, 2.543986376982412, 3.33719530642772, 5.656784459343463, 7.151259651014154, -141665.93633731053, -83999.66930269303, -151351.42235107295]","[array([-75.90431, -51.74833, -63.62932])]","[array([529475.71800764, 313128.27949429, 190844.0157676 ])]",
448,"[492.17177804845414, -7048.912099032925, 6405.647798730315, 3.81909923708214, 2.3158542010655254, 2.4124666760232962, -5.691992899211141, 0.9400583150532249, -2.0167387168963913, -10.944423129962537, -5.942688012780456, -8.591781033561341, -96521.58134605494, 64925.72791759219, -121209.6602478904]",0,0,
449,"[9932.21594262321, 1333.5988007999913, -5893.135259622682, 3.6325169469327894, 4.842041507523713, 0.34148967923166634, -3.340936967302138, 6.465914992110335, 5.201063382232176, -0.4511197841196797, 6.198717031584145, -3.0697844192013015, 64601.77316001573, -34269.96278269023, -332661.1149196115]","[array([-147.72904,    0.56341, -254.31422]), array([147.72904,  -0.56341, 254.31422])]","[array([1191553.68417709, 1487277.80162152,  368170.50358729]), array([1191553.68417709, 1487277.80162152,  368170.50358729])]",
450,"[-8603.80560679071, 4074.9102747795514, -2945.3462445210253, 5.224456395894463, 2.843095781315893, 3.0168195146295154, -10.594680713656379, 0.2116530201867306, 9.704609218814511, -3.9879542951402325, -8.258441055123134, 1.4241026966088928, 145508.41941927356, -98783.79391021233, -42850.68722090742]",0,0,
451,"[795.5248250243494, -5672.733409109036, 4153.373440405461, 5.847762506261082, 4.547079779405247, 1.9669911427348326, -9.913464001276381, -2.2525096094264203, -4.378428145974015, 9.633017252130784, -7.973514127678402, -6.987554502338422, 86095.59631663005, -100438.62789630903, -222604.14054423128]",0,0,
452,"[3471.832389177027, 4646.653608485407, 4413.821340269955, 2.2040413424833916, 0.7282581087695632, 1.157920446004064, 0.9362308455240331, 4.828456739239506, 2.237598621992774, 1.7217864879594806, -5.516423182075955, -11.356915785969836, -127935.83304074735, -85676.90023725526, -137554.67949872598]",0,0,
453,"[-5291.293615236614, -351.4202173370668, 5518.376787934676, 0.12485412593416906, 1.4166527378519922, 4.573931659321068, -9.567934638833835, -4.413368209249639, -0.5172627504318417, 8.351503897143747, 3.9270271997740522, -9.887709303408819, -6352.254524508346, 144934.7730403641, -177377.03503857486]",0,0,
454,"[-852.5245875602232, 3028.431242276016, 9374.132758314725, 5.211308143187822, 5.828945695809301, 0.8343068129431338, -7.724912500927017, 3.5140851311030357, 7.472866968125356, -7.837612000425205, 7.5091619667388905, 4.109614139757792, -54793.49614610165, -66496.1412533722, -224645.89490527776]",0,0,
455,"[3432.479609228976, -543.9347484173304, 6115.009487931626, 0.5935587740851203, 2.0771274652750105, 4.97589145883366, 0.5573963784839364, -0.7610262193179533, 8.07118558542312, -2.7937567406300783, 0.6020437099030342, -2.4265356870954076, 93534.80932977615, 56323.16923972248, -286600.2350784409]",0,0,
456,"[8184.459437772195, -739.575756572036, -2210.6535912648487, 4.519951253774084, 5.57027571222821, 5.861224443046729, 6.05059146481609, 7.182469774150551, -2.2159102555717443, -6.206290356181479, -9.665753940694385, -7.749592167718618, -43928.15146092822, -22669.44837918415, -98947.88788049098]","[array([-1244.02571,  -581.49122, -1179.83706]), array([-909.7064 ,  413.24075, -862.2687 ]), array([ 909.7064 , -413.24075,  862.2687 ])]","[array([1.19732484e+08, 2.46379418e+05, 1.66908336e+07]), array([64048931.9965292 ,   130845.97790092,  8240732.43328288]), array([64048931.9965292 ,   130845.97790092,  8240732.43328288])]",
457,"[-8388.43223454507, -9115.736681749946, 7122.9681458936175, 3.0140938918643054, 2.319694957076541, 2.7093160397112905, -12.124355745418452, 6.099864781145236, 9.476542076421897, 5.885873042436128, -8.128568370394142, 7.047239738263091, 119265.8096251472, -28301.957077162573, -54412.61687313451]",0,0,
458,"[4456.101241601997, -7629.118286805497, 1150.1406405522976, 3.6395180330657944, 1.2798794072384851, 2.1634250709383207, -10.682485202229703, 10.105320266014466, 12.299638303157227, 3.083206148662324, 5.572550888741137, -0.11508889021878055, -8213.008742803155, 107229.01785749567, -33844.22228037537]",0,0,
459,"[9137.62826290416, -7597.495858708132, -9076.460743901831, 0.8567802549218634, 0.10358907837704298, 2.66038139404676, -7.283393426878941, 11.248286827506991, 5.299905194315283, -3.3374200889118413, -10.43250310246501, 1.4847129132457688, -96394.67362305691, -105962.609066604, -215308.26492793314]",0,0,
460,"[-2382.6785811312366, 8756.613058712792, 6087.350423681903, 3.0482266486651746, 0.24167129353518582, 5.303888253380184, 6.350846045086023, -2.4177423703848007, -1.2538512615000412, -3.043602037823657, 0.7699148228043793, 3.250683726059057, 147246.8343217317, 27555.61950622956, -241396.26485308062]","[array([ -97.60525,  308.49285, -153.08783]), array([  97.60525, -308.49285,  153.08783])]","[array([  93663.359567  , 1003480.99258431, 1427284.60817141]), array([  93663.359567  , 1003480.99258431, 1427284.60817141])]",
461,"[-4087.8572813287465, -9729.003327795375, -6460.067231848556, 4.224994937054423, 5.080930998277551, 0.4338414978289278, -1.0607735421040552, 9.78997735424732, 0.19152743775543257, -2.4746536704548383, 3.9032882785593017, 7.631445285930898, 52205.4875425091, 57077.4839537323, -337960.12280414085]","[array([ -98.10824,   22.18277, -156.7357 ]), array([ 98.10824, -22.18277, 156.7357 ])]","[array([219612.21786675, 921648.38025135, 694860.78231323]), array([219612.21786675, 921648.38025135, 694860.78231323])]",
462,"[-8175.014524031157, -9417.533046941287, 1000.3125855831277, 4.318075807343946, 3.925960244154854, 4.673703554546918, 1.5530487669157935, 4.3388883980434265, 5.275714736592166, 4.465603807870757, 7.008257129737348, 2.267701926436146, 68367.79013167563, 34024.29462468589, -137064.68803220295]","[array([-66.20671,  36.85056, -61.95536]), array([ 66.20671, -36.85056,  61.95536])]","[array([355680.01094918, 310764.1643658 , 184204.67469686]), array([355680.01094918, 310764.1643658 , 184204.67469686])]",
463,"[3796.2583311044855, 5403.14224442253, -6218.879379177064, 3.4108559314808997, 0.5484888447619987, 3.339368681006761, 2.922569843623652, -3.9729460200553826, -0.1354928540728988, 9.766967562500955, -9.290910174649657, -8.639751433326175, -125954.52249627742, 111883.83511744364, -148080.7037379873]",0,0,
464,"[-3968.4081455684473, -9423.502886854363, 1269.6399089319675, 1.24987766595187, 5.8181682766302965, 0.2940274288946968, 5.977871064319679, 4.601838168145763, -7.191241827898777, -1.9974875892826898, -5.7785439279712385, -4.4561040947190556, 76168.5312461067, -11683.771282576927, -388441.9867333197]",0,0,
465,"[4889.315353298069, 6213.139527376876, 6138.413443238076, 2.1161835572451406, 1.9361088171823941, 5.888428802371529, -2.1994118139639465, 2.1753643734868007, 10.291290114420153, 10.069551311004972, 7.894960904464067, 4.806277548999617, 74580.0513638203, -25836.514796281932, -172205.79607097327]","[array([-80.56333,  32.04964, -49.68849]), array([ 80.56333, -32.04964,  49.68849])]","[array([435707.31980861, 224504.19695926, 127723.89028211]), array([435707.31980861, 224504.19695926, 127723.89028211])]",
