,Parameters,Minima Found,Eigenvalues Squared of Minima,Other Info
391,"[937.7801420658398, -5156.392811408335, -422.65921323192924, 5.859437395457841, 0.28235616916735085, 1.4035857178322915, 10.442615374358343, 11.21799816877704, 12.108822912179956, -10.414673584820175, -11.163346347663449, -1.3869974201209114, 134380.7173360032, 96260.24985008803, -281549.4482389542]","[array([-106.39728,  280.78054, -150.32241]), array([ 106.39728, -280.78054,  150.32241])]","[array([1496775.35860786,  441650.12723922,  257986.90546818]), array([1496775.35860786,  441650.12723922,  257986.90546818])]",
392,"[3349.928190595112, 5237.539407534663, 6971.255489574327, 2.894099359312927, 2.4148840852953795, 2.8828520093932415, 3.1862424671189284, -4.1544850259417405, -4.9679425510853505, 9.493118739422268, -11.656074176119809, -10.013098403312078, 21864.10343277472, 79448.58430268386, -301609.4281524844]",0,0,
393,"[4663.2233394382965, 3569.709278205857, -1133.4880081969459, 4.556628817450152, 4.891383409010101, 5.248593761112272, -0.386632801630272, 8.227275100391577, -7.736041667408845, -1.1945110548829483, -11.564021897487315, 4.484767220887864, 91742.13327108024, -69300.05943765823, -194390.60375263717]","[array([-150.07231,  110.81625, -135.39678]), array([-127.42179,  -88.94246, -135.35502]), array([127.42179,  88.94246, 135.35502]), array([ 150.07231, -110.81625,  135.39678])]","[array([1464471.01401659,  751528.36074916,  296709.87082622]), array([1342314.76653438,  484890.69251048,  188509.45261756]), array([1342314.76653438,  484890.69251048,  188509.45261756]), array([1464471.01401659,  751528.36074916,  296709.87082622])]",
394,"[8417.416721585447, 4088.556377718851, -6654.386665876182, 2.8808110013700223, 0.6556474308391864, 3.2091649592425484, 4.551979537928666, 0.9642544623529368, 1.6131807160352647, 3.129732699928132, 1.9477466690840775, 5.087258644544562, -16499.20058692564, 11202.335994613764, -305023.6007814718]","[array([-114.10066,   -2.74058, -105.31249]), array([114.10066,   2.74058, 105.31249])]","[array([575197.48593158, 622459.0428039 , 255723.03915668]), array([575197.48593158, 622459.0428039 , 255723.03915668])]",
395,"[-3699.4407110570182, -182.09228653708124, 2177.028574893913, 2.683177075132687, 2.6045422270475904, 0.8241515217633871, 7.482805032398044, 6.715760388174088, -7.619047190638143, -11.510938896145115, 6.73114255648294, 4.940818336184979, -90852.66503535079, -7519.999971423036, -293556.7485592556]","[array([-607.6089 ,   -4.09722, -816.88596]), array([607.6089 ,   4.09722, 816.88596])]","[array([  560467.50904276, 12360942.51343937, 14989626.88692901]), array([  560467.50904276, 12360942.51343937, 14989626.88692901])]",
396,"[8286.94443155947, 6366.401682468217, 1411.3199879440508, 1.0690604744245196, 1.4628259001548312, 4.4946378917540235, -2.976181594983272, 8.0821977054609, 8.958071928958915, 10.146344683965356, -2.1569403650492074, 5.810032694539512, 81122.08318622992, -74318.3334968439, -23267.980509347923]","[array([-50.8171 ,  83.59464,  29.29736]), array([ 50.8171 , -83.59464, -29.29736])]","[array([ 41582.6985191 , 288710.35585999, 171521.69236898]), array([ 41582.6985191 , 288710.35585999, 171521.69236898])]",
397,"[7413.1023759016425, -9319.848319594734, 2563.3950087239064, 0.31182811254488757, 5.808532447051152, 1.8185471995665763, -10.01446309207608, -2.8949276823888725, -6.066613214541217, -1.787856987567757, -5.838744850433185, -11.278215735752816, 67974.0479254396, 30166.42856049401, -105024.87920709257]",0,0,
398,"[8006.4810834917225, -9830.898499258023, -9812.568190366963, 5.3424874719419115, 5.543029589842197, 5.402590265881441, 0.952364053688262, 7.8349302745415645, -3.385545042050567, -12.110080206205497, 1.350871298340179, -1.1687262903251003, 65251.03339886502, -3631.57457889308, -206198.83684165005]",0,0,
399,"[-6993.222421619441, 5713.874172002312, -2870.0905811063085, 0.33831445770270596, 2.370762745346159, 3.089560983934856, 5.906113006782725, -4.48201859030724, 0.24202110405561328, 8.357478654456774, 5.965671693287515, -1.2428055817298205, -45.47179681027774, -145472.33234376856, -339812.3147338923]","[array([-518.55895,   -5.52705, -301.08772]), array([518.55895,   5.52705, 301.08772])]","[array([ 520271.36121758, 3224559.54563669, 7938327.11120132]), array([ 520271.36121758, 3224559.54563669, 7938327.11120132])]",
400,"[-7471.621927575352, 6372.049412772809, -4807.266270577097, 4.196971529607041, 3.2578825473395496, 0.24997648546565696, 4.282862604670637, 0.22377235963957354, 8.222123938347352, 2.847402159126805, -9.183129266958836, 3.5854063553049116, -37254.59888719345, 2096.7288271780417, -83517.27985089697]",0,0,
401,"[1363.4451020416473, 1196.8998013907094, 7404.716350851526, 0.6023242704857162, 1.7009524351725582, 4.3553624216187385, 12.543513694261385, -3.1697707236369066, 0.6601835521412909, 2.3286356445642244, -2.1553343073537388, -9.314957656326465, -49967.90279230529, 103154.27380474654, -392566.159232337]","[array([ -18.00784,  767.22016, -607.58589]), array([  18.00784, -767.22016,  607.58589])]","[array([21008907.16988918, 10989379.15862737,   214462.96425331]), array([21008907.16988918, 10989379.15862737,   214462.96425331])]",
402,"[4678.958420010056, -220.56371184744603, -4579.859730415415, 4.166590844550366, 3.7156405134149035, 4.913401653690863, -4.33845225609222, -0.981127779517827, 1.7109649723623033, -2.2710726913952684, 4.978637906018722, -2.674879222123293, 106120.79144504585, 34603.11861628882, -35023.756822710566]","[array([-208.44806,  212.21051,  -45.02025]), array([ 208.44806, -212.21051,   45.02025])]","[array([2791366.09613799,  222724.67362156,  404977.09141492]), array([2791366.09613799,  222724.67362156,  404977.09141492])]",
403,"[5196.166425580732, 1518.6625063534502, -9733.36833305513, 2.702310987141345, 4.695801000157222, 4.4014251528619095, 12.27058299953573, -1.5536029490409478, -1.0477508390511163, 0.348559125934667, -0.07314139106598283, -3.7183865793912556, 143542.7428651873, -48567.18104971755, -181030.03992540625]","[array([-219.03024,   20.21079, -190.91654]), array([219.03024, -20.21079, 190.91654])]","[array([2336109.3397903 ,  351472.48397509, 1118740.19287176]), array([2336109.3397903 ,  351472.48397509, 1118740.19287176])]",
404,"[2652.4056624268615, -8696.230330363955, -8225.328225770592, 0.16290198319654564, 0.800903061676761, 4.231167432608254, 7.256705081024027, 10.732369650306705, 6.959666176430549, 1.4519461791053327, 5.071665441443361, 3.5543890583115925, -55101.16451268997, -95933.23812357723, -219685.70045654266]","[array([-147.05081,  -27.12424,  -62.31807])]","[array([ 72567.19902322, 742058.87274589, 532262.44904132])]",
405,"[5947.165451754461, -3502.892618057198, -6004.212862245879, 0.1783127308371334, 4.326322403000577, 4.757006859469815, 1.8167327959458852, 6.249945066662512, 9.860470597358525, -7.56064820437507, -12.092157755509012, -6.917668024777356, 140310.78364363936, -1853.8145964398282, -98261.95139983029]",0,0,
406,"[9523.250006816605, -2766.2113613485935, -6522.61716778114, 4.974494034605902, 0.8969373190797274, 0.10486168372277907, 12.538126154236458, -0.4695840221644305, -2.5374891368377828, -10.300639789983792, -7.643859924991704, -0.8633836964572819, -127652.35617950186, -130934.31845456967, -69913.13547677203]",0,0,
407,"[-6163.98292242073, -3478.593650333157, 7917.484342836975, 0.24423483780904515, 2.0362187040329554, 2.0042442148264437, 1.6242700997157424, 7.904821476188044, 6.883162615797962, -11.684057430809617, 5.015070567633789, -10.827124377519976, -126576.44900156691, -2890.744308023044, -187073.94086145525]",0,0,
408,"[1055.3672256878635, 1691.1585742869374, -9482.065123435956, 2.405602915213592, 0.7296288378215138, 0.4947116711855505, -11.289941472340253, -0.3640155873678701, 9.301617801021077, -9.500397089690539, -10.320497713692447, -4.4554157475207194, -39924.669147731984, 123746.15225262317, -389696.35152224795]",0,0,
409,"[-3653.626769956393, 9181.891245022765, -2647.474574556197, 1.4385100336002896, 4.43453759137626, 1.6473076096172037, 11.243688875604779, -5.094152292436762, 10.833174273593485, 1.2633894285891554, -1.5912449343700459, 2.3922667253920924, 73750.53044470749, 19424.8017800308, -175398.9489417195]",0,0,
410,"[6721.42971430358, 1080.3646259003326, 4423.446344290989, 2.7332985681364845, 3.3847554020894624, 0.7113257035596783, 7.2118240996038345, -6.6492094804648465, -7.4316304130245125, -6.689527214074434, -11.55751859119552, -10.460846629754446, 95218.78669118584, -11123.074030205054, -28570.065329207107]",0,0,
411,"[7670.588907353973, -1570.013082221536, 3917.4603061689468, 4.947143754178282, 0.2841341312714809, 4.1837557649712664, -5.1473173185911305, -2.948259328232962, 6.29788032540371, -5.465812825392872, -6.090693485937108, 3.615071796927843, 48762.16916347787, -58783.496811866484, -142122.84884195676]",0,0,
412,"[8826.194253148798, 1255.2412092297654, -5223.753503217307, 1.0501085254317235, 0.21469125465690853, 4.76567155405787, -4.145960196271854, -4.932479056674209, 4.990244202052061, -7.075473368897847, -10.67052557039246, -12.351865460894007, -68927.02176505017, 57468.65766682336, -334020.8773997584]",0,0,
413,"[-1031.1171627694985, 7669.069840028158, -7845.058268928655, 5.3154154366278705, 2.2082457567549794, 0.12040494506606275, 8.256196406463012, -4.942580612973382, -4.09885111924366, -1.285879189691192, 7.6097173589086395, -10.891517401943112, 50508.18896614289, -61073.5124153123, -222727.47718892756]",0,0,
414,"[8567.110282861278, -7725.25590617586, 2462.759934458005, 5.462769155825714, 4.895500976432567, 1.9310062591642039, -2.9677444079790263, -4.433720020683879, 0.3165363099000693, 4.244391611237461, -8.701017586912435, -11.647620169530539, 10444.351038523513, 104229.06541589659, -116917.41391335672]",0,0,
415,"[-1966.7165456692428, -1743.3205841324616, -4749.699459145134, 3.1544380066302953, 5.824687106096936, 0.923624249203082, 5.694179066488051, -1.2695732054910982, 3.8559000312826157, 8.630533264040444, -5.200318024703618, 3.776155107073457, 85750.60492457717, -103453.32961616258, -148956.2050075452]",0,0,
416,"[3140.2211158904574, -5424.881980953979, -9734.324733528054, 0.7967277605258356, 5.0523562172893435, 1.506179527548004, -5.214449557798837, 11.787762136758126, 0.805037973420756, -9.099943043238069, -10.308180570267064, -6.729555555831293, -76488.24469090732, 106102.49474862011, -285600.3683053992]",0,0,
417,"[-5280.647587381526, 7465.07983200833, 7572.067423375909, 2.3884149708062843, 0.9255012191119294, 2.877908827402927, 9.009201867205377, 10.138113700814806, 4.660223194485942, -4.200289862876987, 1.1568060218147735, 7.082578268118642, -110525.4463957588, -8077.049074618815, -263079.6466435335]","[array([-97.41914, -51.43782, -77.40216]), array([97.41914, 51.43782, 77.40216])]","[array([602535.42156686, 421868.2851362 , 139803.3753017 ]), array([602535.42156686, 421868.2851362 , 139803.3753017 ])]",
418,"[-8111.422747626793, -1876.8718512629957, 45.156605043936, 3.814663437618199, 4.634588800368734, 2.9686726915089636, -8.721192503534743, 10.766416459516144, 11.110463410918662, 2.453896545923959, -3.478318493212198, 1.517959852792366, -47263.87396020931, 34859.3437440703, -227350.0988123101]","[array([-98.30158, -77.40803, -53.74645])]","[array([ 40066.30772292, 633546.44517825, 475003.98833676])]",
419,"[4891.0763377822095, -262.3992443967072, 958.7476574409793, 3.1671127499385867, 1.6678181422992115, 1.0008215599306243, 3.403741959578719, -2.513972750698774, 5.839232256972252, -2.1139200234945736, 5.002637080682131, -10.236344083539919, -79215.23562664277, 117973.56012198213, -283725.0757393666]",0,0,
420,"[9256.86731561372, 3156.618390020765, 3516.542468863683, 5.889430972884099, 0.9991256895002922, 0.6899464359217999, -9.247130137266545, 6.533596665298241, 8.97228409992238, -10.648632646011569, -6.008360070168112, -5.46931165173899, 13258.403021345148, -62140.7402700948, -192556.26000272506]",0,0,
421,"[915.4660328878435, 6673.17710910393, -6559.68282401119, 2.377019355477698, 5.018297288662881, 0.3444290013967557, -6.666777238266229, -1.8002488023952692, -7.528314840882384, 9.590741063260364, -7.812425887502133, 1.0439765070829754, 94762.25784240421, -84864.37798032054, -87752.39647611941]",0,0,
422,"[-8651.052768099533, -6480.759959862492, 9673.522172104102, 2.942514948239748, 4.981444313437604, 5.854541509875982, -5.480982814377989, 8.176095481719646, 2.2281563517510268, 1.655739161263206, -8.374059517316116, -10.391288263077398, -95425.25247582246, -51930.2176296673, -150371.7115642811]",0,0,
423,"[9424.6843376586, -2348.2710906389048, -9144.397362443988, 3.029586154007456, 5.794633284678592, 3.2869903781186984, -12.318338566923474, 1.378454352694428, 1.13338993971532, -1.220328380680849, -6.4382822768527666, -0.8649081756402062, 29710.074328822287, 78553.12763125284, -382172.3713450229]",0,0,
424,"[5146.66822226401, -5269.326697398733, -6308.589935299498, 5.589382081512407, 2.8678774653795216, 3.0838248267636525, -1.1797376443334215, -0.32008594178638194, -3.87045150075115, -4.273426510859462, -10.96984888362185, 6.484562621018775, -99094.29653939509, -52745.431718795604, -215326.93269841102]",0,0,
425,"[1292.1325640523883, -8492.155461158169, 7882.226333267779, 4.644763386274283, 2.774710366561633, 5.976110737198428, 5.8867994704764826, 2.783074867408377, 7.296092827679946, 4.978981139627532, -2.514668411117343, 4.060528273775073, 16377.428609179828, -116647.785346189, -312600.7547210209]","[array([-77.36953, -52.38921, -92.66705])]","[array([137503.26425681, 660747.40030516, 768051.51682004])]",
426,"[3458.981562352079, 5797.867778831511, -7835.752029878276, 1.7276191650468309, 1.2359357507957869, 0.5950161573511298, -6.8826843776038285, -5.737800942087962, -2.1834876411921345, -1.3821092840978881, 7.771932689106755, -3.6314791594613354, 132685.35206805047, 90244.11500044994, -102860.16521990154]",0,0,
427,"[988.8910308364157, -6291.085090153923, -3891.5605318630296, 1.390866652829256, 4.097337778203011, 1.4500852593270495, 0.5858959449423491, 5.053259347781999, -7.866732740420698, 8.595786290115097, -11.78880566863496, -0.5753278283948813, -15253.656332861836, 95130.86402318574, -114127.34418623289]",0,0,
428,"[9207.859194020377, 8910.042438307337, 8177.054089852201, 2.483235821000367, 2.2999052607936554, 0.852334150694463, 2.7915335288744103, 2.8910708993094154, -1.6054376261332095, -2.4109981456487937, -3.4196777549416506, -7.269769561029505, -122865.11491487297, -25202.144831352474, -338061.16755851766]",0,0,
429,"[6993.61925177052, -6242.676764149611, 5360.024797037073, 3.9145316471720863, 1.9293045068153558, 2.7771336912529416, 9.229683203496325, 11.288783966719503, 0.7262461945456842, 6.366287820331426, 3.964157514740087, 7.366141483479801, -73470.76151319034, 109659.21162708497, -321195.0323461478]","[array([-101.13808,    6.80815, -112.21791]), array([101.13808,  -6.80815, 112.21791])]","[array([814575.11103001, 650418.03504002, 499460.30545138]), array([814575.11103001, 650418.03504002, 499460.30545138])]",
430,"[9281.945008239054, 5620.832118706849, 3157.9604116243336, 5.460676976345182, 0.8759884406408579, 3.316050027029011, 6.72138554174559, 8.08973601279909, 4.190133152925595, 6.067385281188557, 4.539533781741273, 3.078112011872758, 57346.95170182543, 112517.42989044683, -388308.9132131728]","[array([-105.56348,   30.51908, -120.00087]), array([105.56348, -30.51908, 120.00087])]","[array([979614.79573867, 579803.12190933, 784918.47794733]), array([979614.79573867, 579803.12190933, 784918.47794733])]",
431,"[7218.597026464777, 3319.355819200915, -2994.819908074529, 5.457107892055078, 3.755501622772303, 5.282115886567706, -6.871733644654475, 9.77165136711234, 9.22510676370133, -3.5904410290053264, 4.053020101418074, 1.2107958830463303, -102941.98227191376, 49985.27404343159, -311505.5174205027]",0,0,
432,"[7948.6701339851425, -142.4013183842526, 2857.3977312365714, 4.659139743149422, 3.4440997623848086, 5.309565001756687, 9.488982038320646, 9.28654122479044, 8.006554932477698, 2.498785329963642, 7.768967175139334, -11.910012541953877, -30876.697284566093, -79807.74711871575, -177752.85018785912]","[array([-127.38882,  -15.15454, -122.58595])]","[array([ 372781.94878413, 1228868.16784094,  922276.69429973])]",
433,"[-3236.920734253268, 2839.4160722181823, 9700.158572479977, 0.615844826418448, 1.6927620587278032, 0.7560143561807935, 8.845628998639341, 3.634278980702504, -4.321366983645431, -0.822337253412547, -7.709622321953937, 2.870567728477681, 110135.26668904512, -20783.71370616583, -87172.27962615923]",0,0,
434,"[-3101.4183864787474, 959.2384853119947, 7062.315661159926, 3.2291606007670515, 2.584211248646713, 1.394447640856137, -9.93835827840487, 0.4231569900804022, -0.3802315208766194, 12.167222776194645, -0.3372601767096466, -12.208560959694976, 50897.751351121144, -24041.108172734064, -310963.0932606958]",0,0,
435,"[5512.5483629975315, -5827.556765679229, -4158.286486525042, 4.674370197673562, 5.437993844572767, 2.6635538505155294, -11.25500176619144, 1.39052411911449, 1.4852013523294296, -10.71266511147932, 6.368769843468886, -4.463811714133751, -24691.252763202283, 136834.44895891275, -395478.033823166]",0,0,
436,"[-2934.988576397859, -9675.01203126187, 6216.9961692652305, 2.1771397923614773, 2.140147783847524, 2.6137826130154944, -5.013927175452269, 8.755118906343323, -7.669523374677364, -7.731654037783512, 4.129675540151133, -7.945661148969095, -70674.40399594686, -41387.98840291856, -378015.9928896023]",0,0,
437,"[8251.131205884267, -782.8529038029064, -3990.4868014726817, 3.1513552924755985, 3.709271313189658, 3.52964077215063, -10.9198944737632, 3.8716532319384296, 10.003440731823819, -10.764001096507611, -3.2419412190252377, -5.817536074732794, -98201.26779139676, 904.0148540913942, -330843.5731796751]",0,0,
438,"[-9871.564118853707, 9574.896141402518, 9852.91596618211, 2.4936488639235, 3.007235202083967, 4.434681924227614, -6.3117542550636925, 4.201098544579892, 4.54661825492933, 7.765784652993151, 1.2214512988162962, 0.4474713429149233, -540.4592239523772, -116057.1279007794, -341478.24254411604]","[array([-124.35198,  -61.82733, -117.67419])]","[array([304096.20558176, 631490.06955878, 923343.13618352])]",
439,"[-523.4820628055677, -2198.824936506996, -4653.565772032013, 4.141579956985047, 4.46326156266389, 3.163869606576666, 9.662824443730965, -7.442972932199671, -1.538435744224099, 7.157476270500521, 5.848881050834251, -1.5936164597679845, 128367.091638827, 57156.65175926982, -225904.91926307877]","[array([-157.16981,   38.95231, -171.15365]), array([157.16981, -38.95231, 171.15365])]","[array([1686744.97667864,  423448.31396632,  771253.7735558 ]), array([1686744.97667864,  423448.31396632,  771253.7735558 ])]",
440,"[-8502.692392070712, -6160.63008272612, -9746.50662843184, 3.667220061469736, 0.5835328665944696, 3.9372352801523327, -4.22793976374491, -0.9828885904005791, -3.795519789609915, 7.2449048965504765, -11.655819262913376, -12.016738537701594, 52974.336090447556, 4043.394821510563, -124676.59099334542]",0,0,
441,"[-2478.4639063286804, 726.1835250142085, 5740.8277744186635, 4.62514163130664, 5.587181792659386, 1.607853758142928, 4.348173126621344, 8.023823465876962, 7.236700080294302, 9.592283206892986, -2.285139689898756, 7.714361239296743, 108484.46495599955, 29125.73539554089, -224692.72837866787]","[array([-66.92129,  40.00677, -86.00737]), array([ 66.92129, -40.00677,  86.00737])]","[array([581611.0212832 , 314272.87711215, 222604.68782194]), array([581611.0212832 , 314272.87711215, 222604.68782194])]",
442,"[8571.43807210061, -1107.052447724338, 3504.785993936388, 0.877484636509927, 0.42586145504840145, 5.956200475808201, 7.259654510823367, -0.3896161186083278, 10.037712697886096, -11.01867480667203, -0.22473322100208293, -0.721534745076367, 81675.16010132746, 40261.89772591085, -312134.78691071644]",0,0,
443,"[-1840.042870935572, -7105.021722264484, -8558.175150538122, 0.13041436148576818, 4.152766809106925, 1.8344532071917352, 11.764921479560016, 4.130175483465976, -4.326603021313236, -4.06771546395888, -12.55093110163052, 3.6904655293415907, -123871.9249411885, 29987.749153673358, -197570.84691905032]","[array([-732.49633,  -13.53188, -378.29505]), array([732.49633,  13.53188, 378.29505])]","[array([ 289694.83713931, 2840513.00481957, 5888659.04711082]), array([ 289694.83713931, 2840513.00481957, 5888659.04711082])]",
444,"[9458.790225319804, 7680.852479244953, 6870.973766942916, 5.960638978575467, 3.837961815881603, 2.338307465225191, 2.6193705542782535, 9.370038539887087, -6.7681986555688045, 11.5453928501536, -2.6743054820221968, -10.579549682149581, 145700.95737383183, -140106.06791794088, -267572.57938578574]",0,0,
445,"[-4840.8905069776865, -616.1889569198156, -5533.669148247744, 0.3870311778500837, 3.045872310628113, 1.8251265649071085, 2.732759848789126, 8.915611901816902, -3.1585674673627855, -0.16493743442249809, -9.619057521379125, 3.2342796331967616, 3645.0620839004405, 74051.19940072941, -67866.35585402546]","[array([-131.19009,   72.34466, -122.7007 ]), array([131.19009, -72.34466, 122.7007 ])]","[array([439219.27153806,  71188.37254907, 204149.54442154]), array([439219.27153806,  71188.37254907, 204149.54442154])]",
446,"[-9456.320131630633, -5786.312770805739, -745.3072699227432, 4.470915209697569, 4.0337128694544795, 3.423104352479603, -1.653357290466806, -1.409380061755063, 0.08843297623836399, -8.595720001822507, -9.57891059939307, -1.7021042382061964, -49394.658700951506, 40766.0937548489, -43063.36550451687]",0,0,
447,"[4758.601022154895, 5993.412949197787, 1893.154096094473, 2.3661918363804513, 1.3614126786117482, 5.428756816170813, -11.342209038472514, -6.157142808672711, 0.23713531736073534, -2.287335995741252, -4.868269500319734, -4.8256107614213155, -62288.91827197757, 60238.12980993214, -193995.2945188345]",0,0,
448,"[139.70888734487198, 7853.567196662461, -5460.983347765819, 1.9284048129070284, 2.7723813025854827, 3.1465062418829457, -2.985782189951749, -6.610315100846014, -4.1913619638287924, 1.1545583702013218, -4.13979803521355, -10.614470454950247, -51136.409142012635, 130463.33252812509, -173599.21852697703]",0,0,
449,"[-2834.3330590092437, -3187.3612175866374, 817.6412752027918, 5.415661878086734, 3.0883644617994124, 4.08469838085803, 3.485065889698898, -6.315988368491492, 12.215692735566648, -11.77152823772717, -7.448816020460536, -8.221631746352756, 53953.420717652334, 75135.81404592181, -322813.0459427353]",0,0,
450,"[9758.520865178558, -8624.087140281343, -1938.4507681309751, 3.339153560980288, 1.8382218518457052, 4.097660578402783, 12.452911850006, 6.6158149938887565, -1.1878392523044683, -4.287399494420445, -6.20164699433186, -11.989228559632963, -92154.56835405578, -103579.53988220068, -378074.8664995466]",0,0,
451,"[-4286.977990720011, -3120.9619912208163, 3754.1766493826326, 2.6625273367943034, 4.974235050087737, 0.6000945971743306, 8.764658930163932, 2.133781166807305, 6.539521091904927, -3.4662136291708094, 7.2587528011829825, -8.401812482499256, -39407.456000736536, -14145.865786277573, -7138.790754065674]","[array([ -69.83638,  -15.21477, -107.88963])]","[array([ 19011.93058407, 152463.65246115, 304923.08040071])]",
452,"[3766.144968820028, -3379.5858357529833, 2224.2903620102625, 4.858664153040724, 5.205958716363591, 4.218184903144332, 10.30362725891839, 4.718822906399939, 5.941252641668367, -3.431799379823662, -1.825222922994536, -7.479676731598043, 57917.78061646203, 46125.2983951066, -296704.48707237816]","[array([-139.45096,   35.05173, -144.84477]), array([139.45096, -35.05173, 144.84477])]","[array([1466632.05610772,  640773.62897101,  448201.5394964 ]), array([1466632.05610772,  640773.62897101,  448201.5394964 ])]",
453,"[-5404.118680716668, -656.1036907909747, -5548.455294543557, 4.56529408894304, 3.187700386432711, 5.749100271916565, -8.50266656776504, 4.6859768925907925, 5.005945610569608, 2.824425895658683, -0.7034708425276364, -7.3320943777875005, -108401.9780557584, -127996.56590902634, -170910.6887218119]","[array([-201.03583, -202.62018, -122.19234])]","[array([2672434.88419554,  399191.50500441, 1029439.33305361])]",
454,"[-1784.3833088620358, -2453.6313133464582, -3762.676805101197, 1.6342939134125767, 2.4327684132993097, 3.160042037829104, 5.649000651035408, 8.80852926847638, 9.159206650208418, -1.7062764477145738, -7.942137301826356, 3.4764794586686882, 20401.598469689838, 80519.23200341852, -203922.85348798087]","[array([-71.21295,  74.7456 , -85.99812]), array([ 71.21295, -74.7456 ,  85.99812])]","[array([154555.46768177, 330202.59908064, 495844.29360927]), array([154555.46768177, 330202.59908064, 495844.29360927])]",
455,"[-5815.874419181617, 5677.268135359114, -7146.03013211297, 0.2824141315054826, 2.265400846331042, 3.7495691563260296, -10.467748761919458, 3.1597004730098384, -1.2158341623446098, 5.325013783797875, -7.409060304383832, -9.733880256485886, -140014.24032986772, -89793.2693831984, -229633.6870307001]",0,0,
456,"[7137.295412947147, -9517.042426289061, -3404.62413065473, 4.773469991082148, 0.8384146058248205, 1.4991809549078916, -2.932442665064574, 4.556489122566914, -6.728878564951152, 12.520004239881274, -8.358898274784725, -5.9514191455481855, -131871.85614704326, -133023.59299947036, -228715.87790810317]",0,0,
457,"[-1101.2214392129536, 129.11804077876695, 5798.1055993779555, 3.5110669001346357, 1.8839431861823888, 4.3327737561813136, -10.44187885349924, 11.289882841890904, -7.740748741985223, -1.1274009853512634, -3.8001695926309687, -12.074068483235123, 99899.50923848237, 80629.97503321292, -196230.5063868239]",0,0,
458,"[5065.225014124137, 4005.11896958706, 5363.767227552255, 0.37889786778048273, 0.6559781581571253, 1.279450457426549, 9.995569798377382, 9.700724838710673, -0.196018351018572, 11.892841335197883, 4.884050149044487, 6.6361704648417295, -37155.74910257444, 117154.80442531547, -11999.741814924404]","[array([ -8.01316, -71.15725,  53.96408]), array([  8.01316,  71.15725, -53.96408])]","[array([282895.67908988, 228947.04526572,  39595.01163427]), array([282895.67908988, 228947.04526572,  39595.01163427])]",
459,"[-8285.636181332648, 1806.2727432827232, -4368.337953793224, 4.327878793160941, 0.8931464993747562, 4.131909794415124, -11.228430617392416, -0.32912792351162956, 1.4636314790601368, -2.511823688203078, 2.2423781838792056, -12.440278660725955, 120713.88145264902, 52685.28227927224, -80825.23747861804]",0,0,
460,"[-5817.059267375788, -7398.081061010959, -6935.687769654651, 5.7373372794299025, 0.921980629332763, 3.388798530972954, -5.694254818730845, -0.08155101778224605, 10.70753195847385, -2.893245806291196, -8.727860618336527, -8.395256214539192, 90160.86571143343, 126378.09392545756, -281724.7986498451]",0,0,
461,"[-5340.687948043154, -9557.604849300858, -5592.729799523224, 1.7972585040201194, 2.8301133593918086, 3.1979856891158764, -1.7998814808750083, 3.393883949168167, 11.879384509291384, -10.866330913219, -12.098722201113597, 3.6446059929128545, -10928.338996340404, 38287.64877348745, -88446.31413359422]",0,0,
462,"[2472.746654834642, 4580.751635573837, -9243.718477491595, 3.3566295427454547, 1.308406802867912, 2.834121609375504, -11.844884922187589, 0.7752950789468258, 7.417416856808034, -8.268962091732273, -8.687324913638118, 2.9465166262229996, -121837.41536564946, -21021.876397983535, -301169.1834139657]",0,0,
463,"[4551.891492690376, -2603.2424645747424, 5839.786643954172, 0.417540156057126, 5.447003113255008, 3.9339123667390212, 1.5767354028668823, 12.256230958734193, -7.870889808547205, -7.862491271279278, 0.352617277108207, -10.727229277968641, -77659.1210325689, -50888.04904164439, -127921.04061867547]",0,0,
464,"[-8137.080934463736, -6851.998322476596, -9882.383130058457, 3.343704577747791, 3.525862285201864, 1.7932031970228455, 12.042395627515496, 12.281372064185657, -2.50825761706015, -10.184057771921669, 1.7454035895118878, 1.4084186454599639, -48680.34587484057, -16915.191839243926, -167660.58270219623]","[array([-130.93939,  -12.53955, -149.97432]), array([130.93939,  12.53955, 149.97432])]","[array([286149.25024031, 875124.79333356, 679577.28684342]), array([286149.25024031, 875124.79333356, 679577.28684342])]",
465,"[-2837.8652721068984, 8322.751519002908, 7440.7640264942675, 1.6508547539907017, 3.4496060978818437, 5.668117732080065, -2.6460664941124197, 5.050087672177378, -4.9334613588762615, 11.55056548355406, -4.044932075097842, 6.422825694739352, -53713.5495561835, -55106.7217646997, -298422.7807381659]","[array([-160.56089,  -31.6188 , -122.63751])]","[array([1154255.01441263,  404346.56195727,  621368.23079046])]",
466,"[-2929.5066740351785, -9236.29387469312, 1149.5328368110004, 2.2086531794173734, 1.2530940358756388, 0.6256035963507087, -11.260858183981266, -3.500720981477131, -7.898925000430084, 7.422378491494424, -5.906955755658767, -6.239907704187752, -36377.561614988124, 35540.191256418795, -205661.47715538027]",0,0,
